"ID"	"name"	"source"	"Parent"	"Interaction"	"Target"
"45770"	"downregulated of mta-3 in er-negative breast tumors"	"BioCarta"	"Estrogen/Estrogen/ER_alpha/ER_alpha"	"-t>"	"ALDOA"
"45770"	"downregulated of mta-3 in er-negative breast tumors"	"BioCarta"	"Estrogen/Estrogen/ER_alpha/ER_alpha"	"-t>"	"MTA3"
"45770"	"downregulated of mta-3 in er-negative breast tumors"	"BioCarta"	"Snail"	"-t|"	"CDH1"
"45770"	"downregulated of mta-3 in er-negative breast tumors"	"BioCarta"	"Estrogen/Estrogen/ER_alpha/ER_alpha"	"-t>"	"HSPB1"
"45770"	"downregulated of mta-3 in er-negative breast tumors"	"BioCarta"	"Estrogen/Estrogen/ER_alpha/ER_alpha"	"-a>"	"Estrogen/Estrogen/ER_alpha/ER_alpha/CoA"
"45770"	"downregulated of mta-3 in er-negative breast tumors"	"BioCarta"	"CoA"	"-a>"	"Estrogen/Estrogen/ER_alpha/ER_alpha/CoA"
"45771"	"phospholipase c signaling pathway"	"BioCarta"	"PI3K"	"-a>"	"PIP3"
"45771"	"phospholipase c signaling pathway"	"BioCarta"	"PLCG1"	"-a>"	"DAG"
"45771"	"phospholipase c signaling pathway"	"BioCarta"	"PLCB1"	"-a>"	"DAG"
"45771"	"phospholipase c signaling pathway"	"BioCarta"	"PIP2"	"-a>"	"PIP3"
"45771"	"phospholipase c signaling pathway"	"BioCarta"	"PIP2"	"-a>"	"IP3"
"45771"	"phospholipase c signaling pathway"	"BioCarta"	"PIP2"	"-a>"	"DAG"
"45771"	"phospholipase c signaling pathway"	"BioCarta"	"PIP3"	"-a>"	"PDPK1"
"45772"	"ras signaling pathway"	"BioCarta"	"PI3K"	"-a>"	"PIP3"
"45772"	"ras signaling pathway"	"BioCarta"	"PLD1"	"-a>"	"phosphatidate"
"45772"	"ras signaling pathway"	"BioCarta"	"AKT1"	"-a>"	"CASP9"
"45772"	"ras signaling pathway"	"BioCarta"	"RALA"	"-a>"	"PLD1"
"45772"	"ras signaling pathway"	"BioCarta"	"AKT1"	"-a>"	"MLLT7"
"45772"	"ras signaling pathway"	"BioCarta"	"PIP2"	"-a>"	"PIP3"
"45772"	"ras signaling pathway"	"BioCarta"	"RALBP1"	"-a>"	"RAC1"
"45772"	"ras signaling pathway"	"BioCarta"	"AKT1"	"-a>"	"BAD"
"45772"	"ras signaling pathway"	"BioCarta"	"RHOA"	"-a>"	"PLD1"
"45772"	"ras signaling pathway"	"BioCarta"	"Lecithin"	"-a>"	"phosphatidate"
"45772"	"ras signaling pathway"	"BioCarta"	"RALA"	"-a>"	"RALBP1"
"45772"	"ras signaling pathway"	"BioCarta"	"HRAS"	"-a>"	"RAF1"
"45772"	"ras signaling pathway"	"BioCarta"	"CASP9"	"-ap>"	"apoptosis"
"45772"	"ras signaling pathway"	"BioCarta"	"PIP3"	"-a>"	"Rac_GEFs"
"45772"	"ras signaling pathway"	"BioCarta"	"BCL2L1"	"-ap>"	"cell_growth_and/or_maintenance"
"45772"	"ras signaling pathway"	"BioCarta"	"RALBP1"	"-a>"	"CDC42"
"45772"	"ras signaling pathway"	"BioCarta"	"Rac_GEFs"	"-a>"	"RAC1"
"45772"	"ras signaling pathway"	"BioCarta"	"AKT1"	"-a>"	"CHUK"
"45772"	"ras signaling pathway"	"BioCarta"	"PDPK1"	"-a>"	"AKT1"
"45772"	"ras signaling pathway"	"BioCarta"	"HRAS"	"-a>"	"PI3K"
"45772"	"ras signaling pathway"	"BioCarta"	"HRAS"	"-a>"	"RALGDS"
"45772"	"ras signaling pathway"	"BioCarta"	"BAD"	"-a>"	"BCL2L1"
"45772"	"ras signaling pathway"	"BioCarta"	"RALGDS"	"-a>"	"RALA"
"45772"	"ras signaling pathway"	"BioCarta"	"PIP3"	"-a>"	"PDPK1"
"45772"	"ras signaling pathway"	"BioCarta"	"MLLT7"	"-ap>"	"apoptosis"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"g-gamma/g-beta"	"-a>"	"nucleoside_diphosphate"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"PLCG1"	"-a>"	"DAG"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"Pertussis_toxin"	"component>"	"GNAI1"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"SDF-1/CXCR4/g-alpha-q"	"component>"	"GNAI1"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"CXCR4/g-alpha-q"	"component>"	"SDF-1/CXCR4/g-alpha-q"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"CXCL12"	"component>"	"SDF-1/CXCR4/g-alpha-q"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"g-gamma/g-beta"	"-a>"	"PI3K"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"HRAS"	"-a>"	"HRAS"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"HRAS"	"-a>"	"nucleoside_diphosphate"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"guanosine_5`-triphosphate"	"-a>"	"HRAS"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"guanosine_5`-triphosphate"	"-a>"	"nucleoside_diphosphate"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"PIP2"	"-a>"	"IP3"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"PIP2"	"-a>"	"DAG"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"SDF-1/CXCR4/g-alpha-q"	"-a>"	"PLCG1"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"GNAI1"	"-a>"	"PIK3C2G"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"g-gamma/g-beta"	"-a>"	"PIK3C2G"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"G-alpha-i/G-beta/G-gamma"	"component>"	"g-gamma/g-beta"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"G-alpha-i/G-beta/G-gamma"	"component>"	"GNAI1"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"CXCR4/g-alpha-q"	"component>"	"gp120/CXCR4/g-alpha-q"
"45773"	"cxcr4 signaling pathway"	"BioCarta"	"gp120"	"component>"	"gp120/CXCR4/g-alpha-q"
"45774"	"p53 signaling pathway"	"BioCarta"	"MDM2"	"component>"	"RB1"
"45774"	"p53 signaling pathway"	"BioCarta"	"GADD45A"	"component>"	"CDK4/CYCLIN_D1/PCNA"
"45774"	"p53 signaling pathway"	"BioCarta"	"CDK4/CYCLIN_D1/PCNA"	"component>"	"RB1"
"45774"	"p53 signaling pathway"	"BioCarta"	"CDKN1A"	"component>"	"RB1"
"45774"	"p53 signaling pathway"	"BioCarta"	"CDK2/CYCLIN_E/PCNA"	"component>"	"RB1"
"45774"	"p53 signaling pathway"	"BioCarta"	"TP53"	"-t|"	"TIMP3"
"45774"	"p53 signaling pathway"	"BioCarta"	"CDK4"	"component>"	"CDK4/CYCLIN_D1/PCNA"
"45774"	"p53 signaling pathway"	"BioCarta"	"CCND1"	"component>"	"CDK4/CYCLIN_D1/PCNA"
"45774"	"p53 signaling pathway"	"BioCarta"	"PCNA"	"component>"	"CDK4/CYCLIN_D1/PCNA"
"45774"	"p53 signaling pathway"	"BioCarta"	"TP53"	"-t>"	"CDKN1A"
"45774"	"p53 signaling pathway"	"BioCarta"	"TP53"	"-t>"	"GADD45A"
"45774"	"p53 signaling pathway"	"BioCarta"	"RB/E2F-1"	"component>"	"E2F1"
"45774"	"p53 signaling pathway"	"BioCarta"	"RB/E2F-1"	"component>"	"RB1"
"45774"	"p53 signaling pathway"	"BioCarta"	"TP53"	"-t|"	"BCL2"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"NOS3"	"-a>"	"L-citrulline"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"PI3K"	"-a>"	"PIP3"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"bradykinin/Bradykinin_receptor_B2"	"-a|"	"NOS3"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"HSPCA"	"-a>"	"NOS3"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"AKT1"	"component>"	"NOS3"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"CaM/Ca_++"	"component>"	"NOS3"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"CORIN"	"-a>"	"NPPA_0-0"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"glucocorticoid/glucocorticoid_receptor/glucocorticoid/glucocorticoid_receptor"	"-t>"	"ProANF"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"Ligand"	"component>"	"Ligand/B2AR/G-alpha-S"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"Ligand"	"component>"	"G-gamma/G-beta/GTP"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"B2AR/G-alpha-s/G-gamma/G-beta/GDP"	"component>"	"Ligand/B2AR/G-alpha-S"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"B2AR/G-alpha-s/G-gamma/G-beta/GDP"	"component>"	"G-gamma/G-beta/GTP"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"L-arginine"	"-a>"	"L-citrulline"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"glucocorticoid/glucocorticoid_receptor/glucocorticoid/glucocorticoid_receptor"	"-a>"	"glucocorticoid/glucocorticoid_receptor/glucocorticoid/glucocorticoid_receptor"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"NOS3"	"-t>"	"NO"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"ANXA1"	"-ap>"	"neutrophil_chemotaxis"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"PIP2"	"-a>"	"PIP3"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"G-gamma/G-beta/GTP"	"-a>"	"PI3K"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"glucocorticoid/glucocorticoid_receptor"	"component>"	"glucocorticoid/glucocorticoid_receptor/glucocorticoid/glucocorticoid_receptor"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"NR3C1"	"component>"	"glucocorticoid/glucocorticoid_receptor"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"glucocorticoid"	"component>"	"glucocorticoid/glucocorticoid_receptor"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"glucocorticoid/glucocorticoid_receptor/glucocorticoid/glucocorticoid_receptor"	"-a>"	"ANXA1"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"RELA/p50"	"-ap>"	"negative_regulation_of_cell_adhesion"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"CaM/Ca_++"	"-a>"	"NOS3"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"NOS_III/Caveolin-1"	"component>"	"NOS3"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"glucocorticoid/glucocorticoid_receptor/glucocorticoid/glucocorticoid_receptor"	"-a>"	"RELA/p50"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"ProANF"	"-a>"	"NPPA_0-0"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"PDPK1"	"-a>"	"AKT1"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"glucocorticoid/glucocorticoid_receptor/glucocorticoid/glucocorticoid_receptor"	"-a>"	"PI3K"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"AKT1"	"-t>"	"ProANF"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"NO"	"-ap>"	"vasodilation"
"45775"	"corticosteroids and cardioprotection"	"BioCarta"	"PIP3"	"-a>"	"PDPK1"
"45776"	"reversal of insulin resistance by leptin"	"BioCarta"	"Malonyl-CoA"	"-ap|"	"fatty_acid_oxidation"
"45776"	"reversal of insulin resistance by leptin"	"BioCarta"	"ACACA"	"-a>"	"Malonyl-CoA"
"45776"	"reversal of insulin resistance by leptin"	"BioCarta"	"LEPR"	"component>"	"Leptin/Leptin_R"
"45776"	"reversal of insulin resistance by leptin"	"BioCarta"	"LEP"	"component>"	"Leptin/Leptin_R"
"45776"	"reversal of insulin resistance by leptin"	"BioCarta"	"CPT1A"	"-ap>"	"fatty_acid_oxidation"
"45776"	"reversal of insulin resistance by leptin"	"BioCarta"	"Leptin/Leptin_R"	"-a>"	"AMPK"
"45776"	"reversal of insulin resistance by leptin"	"BioCarta"	"fatty_acid_oxidation"	"-ap>"	"glucose_metabolic_process"
"45776"	"reversal of insulin resistance by leptin"	"BioCarta"	"AMPK"	"-a>"	"ACACA"
"45776"	"reversal of insulin resistance by leptin"	"BioCarta"	"Acetyl-CoA"	"-a>"	"Malonyl-CoA"
"45777"	"regulation of map kinase pathways through dual specificity phosphatases"	"BioCarta"	"DSP"	"-ap>"	"degradation"
"45777"	"regulation of map kinase pathways through dual specificity phosphatases"	"BioCarta"	"MAPK"	"-a>"	"MAPK"
"45777"	"regulation of map kinase pathways through dual specificity phosphatases"	"BioCarta"	"MAPK"	"-t>"	"DSP"
"45777"	"regulation of map kinase pathways through dual specificity phosphatases"	"BioCarta"	"DSP"	"-a>"	"MAPK"
"45778"	"overview of telomerase rna component gene hterc transcriptional regulation"	"BioCarta"	"NF-Y"	"-t>"	"hTERC"
"45778"	"overview of telomerase rna component gene hterc transcriptional regulation"	"BioCarta"	"SP1"	"-t>"	"hTERC"
"45778"	"overview of telomerase rna component gene hterc transcriptional regulation"	"BioCarta"	"SP3"	"-t|"	"hTERC"
"45778"	"overview of telomerase rna component gene hterc transcriptional regulation"	"BioCarta"	"RB1"	"-a>"	"NF-Y"
"45778"	"overview of telomerase rna component gene hterc transcriptional regulation"	"BioCarta"	"RB1"	"-a>"	"SP1"
"45778"	"overview of telomerase rna component gene hterc transcriptional regulation"	"BioCarta"	"RB1"	"-a>"	"SP3"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"SMAD3/SMAD4"	"-t>"	"CDKN2A"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"CYCLIN_D1/CDK4/CDK6"	"-a>"	"E2F-1/DP-1"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"SMAD3/SMAD4"	"-t>"	"CDKN1A"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"SKP2"	"-ap>"	"protein_ubiquitination"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"TP53"	"-t>"	"CDKN1A"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"SMAD3/SMAD4"	"-t>"	"CDKN1B"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"Cyclin_E/CDK2"	"-a>"	"E2F-1/DP-1"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"E2F-1/DP-1"	"-t>"	"CCNE1"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"growth-factor-withdrawal"	"-a>"	"GSK3B"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"E2F-1/DP-1"	"-t>"	"DHFR"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"GSK3B"	"-a>"	"CYCLIN_D1/CDK4/CDK6"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"replicative-senescence"	"-t>"	"CDKN2A"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"E2F-1/DP-1"	"-t>"	"TK"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"E2F-1/DP-1"	"-t>"	"CDC2"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"TGFB1"	"-a>"	"SMAD3/SMAD4"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"E2F-1/DP-1"	"-t>"	"CCNA1"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"lateral_inhibition"	"-t>"	"CDKN1A"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"SMAD3/SMAD4"	"-t|"	"CDC25A"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"CDKN1B"	"-a>"	"Cyclin_E/CDK2"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"ATM"	"-a>"	"TP53"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"CDKN2B"	"-a>"	"CYCLIN_D1/CDK4/CDK6"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"CYCLIN_D1/CDK4/CDK6"	"-ap>"	"protein_ubiquitination"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"CDKN1A"	"-a>"	"Cyclin_E/CDK2"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"ATR"	"-a>"	"TP53"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"E2F-1/DP-1"	"-t>"	"E2F1"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"CDKN1A"	"-ap>"	"protein_ubiquitination"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"Cyclin_E/CDK2"	"-a>"	"CDKN1A"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"CDKN2A"	"-a>"	"CYCLIN_D1/CDK4/CDK6"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"CDC25A"	"-a>"	"Cyclin_E/CDK2"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"DNA_damage"	"-a>"	"ATM"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"Cyclin_E/CDK2"	"-a>"	"CDC25A"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"replicative-senescence"	"-t>"	"CDKN1A"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"Cyclin_E/CDK2"	"-ap>"	"protein_ubiquitination"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"lateral_inhibition"	"-t>"	"CDKN1B"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"SMAD3/SMAD4"	"-t>"	"CDKN2B"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"DNA_damage"	"-a>"	"ATR"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"RB/HDAC/ABL/E2F-1/DP-1"	"-a>"	"E2F-1/DP-1"
"45779"	"cell cycle: g1/s check point"	"BioCarta"	"CDC25A"	"-a>"	"CYCLIN_D1/CDK4/CDK6"
"45780"	"cdc25 and chk1 regulatory pathway in response to dna damage"	"BioCarta"	"CHEK1"	"component>"	"CDC25/14-3-3"
"45780"	"cdc25 and chk1 regulatory pathway in response to dna damage"	"BioCarta"	"RASGRF1"	"-a>"	"CDC2"
"45780"	"cdc25 and chk1 regulatory pathway in response to dna damage"	"BioCarta"	"WEE1"	"-a>"	"CDC2"
"45780"	"cdc25 and chk1 regulatory pathway in response to dna damage"	"BioCarta"	"RASGRF1"	"component>"	"CDC25/14-3-3"
"45780"	"cdc25 and chk1 regulatory pathway in response to dna damage"	"BioCarta"	"YWHAH"	"component>"	"CDC25/14-3-3"
"45780"	"cdc25 and chk1 regulatory pathway in response to dna damage"	"BioCarta"	"DNA_damage"	"-a>"	"ATM"
"45780"	"cdc25 and chk1 regulatory pathway in response to dna damage"	"BioCarta"	"ATM"	"-a>"	"CHEK1"
"45780"	"cdc25 and chk1 regulatory pathway in response to dna damage"	"BioCarta"	"MYT1"	"-a>"	"CDC2"
"45781"	"lck and fyn tyrosine kinases in initiation of tcr activation"	"BioCarta"	"CD4"	"component>"	"TCR-CD3/MHC_II/CD4"
"45781"	"lck and fyn tyrosine kinases in initiation of tcr activation"	"BioCarta"	"MHC_class_II"	"component>"	"TCR-CD3/MHC_II/CD4"
"45781"	"lck and fyn tyrosine kinases in initiation of tcr activation"	"BioCarta"	"TCR-CD3"	"component>"	"TCR-CD3/MHC_II/CD4"
"45781"	"lck and fyn tyrosine kinases in initiation of tcr activation"	"BioCarta"	"PTPRC"	"-a>"	"FYN"
"45781"	"lck and fyn tyrosine kinases in initiation of tcr activation"	"BioCarta"	"LCK"	"component>"	"TCR-CD3/MHC_II/CD4/LCK"
"45781"	"lck and fyn tyrosine kinases in initiation of tcr activation"	"BioCarta"	"TCR-CD3/MHC_II/CD4"	"component>"	"TCR-CD3/MHC_II/CD4/LCK"
"45781"	"lck and fyn tyrosine kinases in initiation of tcr activation"	"BioCarta"	"PTPRC"	"-a>"	"LCK"
"45781"	"lck and fyn tyrosine kinases in initiation of tcr activation"	"BioCarta"	"ZAP70"	"component>"	"TCR-CD3/MHC_II/CD4/LCK/ZAP70"
"45781"	"lck and fyn tyrosine kinases in initiation of tcr activation"	"BioCarta"	"TCR-CD3/MHC_II/CD4/LCK"	"component>"	"TCR-CD3/MHC_II/CD4/LCK/ZAP70"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CaM/Ca_++"	"component>"	"CAMKII/CaM/Ca_++/CaM/Ca_++/CaM/Ca_++/CaM/Ca_++"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CAMKII/CaM/Ca_++/CaM/Ca_++"	"component>"	"CAMKII/CaM/Ca_++/CaM/Ca_++/CaM/Ca_++/CaM/Ca_++"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CaMKI/CaM/Ca_++"	"-a>"	"CREB1"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CAMKII_(8)"	"-a>"	"CREB1"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CaM/Ca_++"	"component>"	"CamKIV/CaM/Ca_++"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CAMK4"	"component>"	"CamKIV/CaM/Ca_++"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CaMKK/CaM/Ca_++"	"-a>"	"CaMKI/CaM/Ca_++"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CaM/Ca_++"	"component>"	"CAMKII/CaM/Ca_++/CaM/Ca_++"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CAMKII_(8)"	"component>"	"CAMKII/CaM/Ca_++/CaM/Ca_++"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CamKIV/CaM/Ca_++"	"-a>"	"CREB1"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CAMKII/CaM/Ca_++/CaM/Ca_++/CaM/Ca_++/CaM/Ca_++"	"-a>"	"CREB1"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CaM/Ca_++"	"component>"	"CaMKK/CaM/Ca_++"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CaMKK"	"component>"	"CaMKK/CaM/Ca_++"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CamKIV/CaM/Ca_++"	"-a>"	"CamKIV/CaM/Ca_++"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CAMKII/CaM/Ca_++/CaM/Ca_++"	"component>"	"CAMKII_(8)"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CAMKII/CaM/Ca_++/CaM/Ca_++"	"component>"	"CaM/Ca_++"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CaMKI"	"component>"	"CaMKI/CaM/Ca_++"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CaM/Ca_++"	"component>"	"CaMKI/CaM/Ca_++"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CAMKII/CaM/Ca_++/CaM/Ca_++/CaM/Ca_++/CaM/Ca_++"	"-a>"	"CAMKII/CaM/Ca_++/CaM/Ca_++/CaM/Ca_++/CaM/Ca_++"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CaM"	"component>"	"CaM/Ca_++"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"Ca2+"	"component>"	"CaM/Ca_++"
"45782"	"ca-calmodulin-dependent protein kinase activation"	"BioCarta"	"CaMKK/CaM/Ca_++"	"-a>"	"CamKIV/CaM/Ca_++"
"45783"	"atm signaling pathway"	"BioCarta"	"CHEK1"	"component>"	"TP53"
"45783"	"atm signaling pathway"	"BioCarta"	"ATR/ATRIP/ATM"	"component>"	"RBBP8"
"45783"	"atm signaling pathway"	"BioCarta"	"ATR/ATRIP/ATM"	"-ap>"	"protein_ubiquitination"
"45783"	"atm signaling pathway"	"BioCarta"	"ATR/ATRIP/ATM"	"component>"	"MDM2"
"45783"	"atm signaling pathway"	"BioCarta"	"ABL1"	"-a>"	"RAD51"
"45783"	"atm signaling pathway"	"BioCarta"	"RAD51"	"-ap>"	"DNA_repair"
"45783"	"atm signaling pathway"	"BioCarta"	"GADD45A"	"-ap>"	"DNA_repair"
"45783"	"atm signaling pathway"	"BioCarta"	"ATR/ATRIP/ATM"	"-a>"	"CHEK2"
"45783"	"atm signaling pathway"	"BioCarta"	"MAPK8"	"-a>"	"JUN"
"45783"	"atm signaling pathway"	"BioCarta"	"p53/MDM2"	"component>"	"TP53"
"45783"	"atm signaling pathway"	"BioCarta"	"ATR/ATRIP/ATM"	"-a>"	"ABL1"
"45783"	"atm signaling pathway"	"BioCarta"	"TP53"	"-ap>"	"apoptosis"
"45783"	"atm signaling pathway"	"BioCarta"	"BRCA1"	"-a>"	"GADD45A"
"45783"	"atm signaling pathway"	"BioCarta"	"ATR/ATRIP/ATM"	"-a>"	"CHEK1"
"45783"	"atm signaling pathway"	"BioCarta"	"BRCA1/CTIP"	"component>"	"BRCA1"
"45783"	"atm signaling pathway"	"BioCarta"	"BRCA1/CTIP"	"component>"	"RBBP8"
"45783"	"atm signaling pathway"	"BioCarta"	"NF-kappa-B"	"-ap|"	"apoptosis"
"45783"	"atm signaling pathway"	"BioCarta"	"ABL1"	"-a>"	"MAPK8"
"45783"	"atm signaling pathway"	"BioCarta"	"BRCA1"	"-a>"	"RAD51"
"45783"	"atm signaling pathway"	"BioCarta"	"ATR/ATRIP/ATM"	"-a>"	"RPA1"
"45783"	"atm signaling pathway"	"BioCarta"	"I-kappa-B-alpha/RELA/p50/ubiquitin"	"-ap>"	"protein_ubiquitination"
"45783"	"atm signaling pathway"	"BioCarta"	"NF-kappa-B/I-kappa-B-alpha"	"-ap>"	"protein_ubiquitination"
"45783"	"atm signaling pathway"	"BioCarta"	"TP73"	"-ap>"	"apoptosis"
"45783"	"atm signaling pathway"	"BioCarta"	"ABL1"	"-a>"	"TP73"
"45783"	"atm signaling pathway"	"BioCarta"	"ATR/ATRIP/ATM"	"-a>"	"TP53"
"45783"	"atm signaling pathway"	"BioCarta"	"p53/MDM2"	"component>"	"MDM2"
"45784"	"role of mef2d in t-cell apoptosis"	"BioCarta"	"CaM/Ca_++"	"component>"	"HDAC1"
"45784"	"role of mef2d in t-cell apoptosis"	"BioCarta"	"PLCG1"	"-a>"	"DAG"
"45784"	"role of mef2d in t-cell apoptosis"	"BioCarta"	"DAG"	"-a>"	"PKC"
"45784"	"role of mef2d in t-cell apoptosis"	"BioCarta"	"EP300"	"-t>"	"NR4A1"
"45784"	"role of mef2d in t-cell apoptosis"	"BioCarta"	"MEF2D"	"-t>"	"NR4A1"
"45784"	"role of mef2d in t-cell apoptosis"	"BioCarta"	"CaM/Ca_++"	"component>"	"Calcineurin"
"45784"	"role of mef2d in t-cell apoptosis"	"BioCarta"	"Calpain2"	"-ap>"	"degradation"
"45784"	"role of mef2d in t-cell apoptosis"	"BioCarta"	"CaM"	"component>"	"CaM/Ca_++"
"45784"	"role of mef2d in t-cell apoptosis"	"BioCarta"	"Ca2+"	"component>"	"CaM/Ca_++"
"45784"	"role of mef2d in t-cell apoptosis"	"BioCarta"	"HDAC/HDAC2/MEF2D/CABIN1"	"component>"	"CABIN1"
"45784"	"role of mef2d in t-cell apoptosis"	"BioCarta"	"HDAC/HDAC2/MEF2D/CABIN1"	"component>"	"MEF2D"
